symbol,exchange,date,underlying_price,option_symbol,expiration,strike,call_put,style,ask,bid,mean_price,volume,open_interest,iv,iv_raw,delta,gamma,vega,theta,rho,oi_2,option_id,trade_date_fetch
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00425000,2025-02-21,425.0,C,A,184.06,181.93,182.995,0,606.34,0.49642,0.49642,0.995246,0.00016,0.024032,-0.070108,0.345585,0,20,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00450000,2025-02-21,450.0,C,A,158.98,157.01,157.995,0,606.34,0.378032,0.378032,0.997735,0.000108,0.012339,-0.061166,0.367374,2,82,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00470000,2025-02-21,470.0,C,A,139.14,137.91,138.525,0,606.34,0.44034,0.44034,0.982534,0.000564,0.075002,-0.10966,0.375801,0,55,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00480000,2025-02-21,480.0,C,A,129.17,127.3,128.235,0,606.34,0.353742,0.353742,0.991576,0.000373,0.039873,-0.080009,0.388765,0,88,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00475000,2025-02-21,475.0,C,A,134.18,132.21,133.195,0,606.34,0.361616,0.361616,0.992681,0.000322,0.035234,-0.077224,0.385239,0,54,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00465000,2025-02-21,465.0,C,A,144.27,142.15,143.20999,0,606.34,0.403112,0.403112,0.991467,0.000331,0.040323,-0.081795,0.376402,0,28,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00460000,2025-02-21,460.0,C,A,149.11,147.19,148.15,0,606.34,0.405906,0.405906,0.993103,0.000273,0.033435,-0.076851,0.373157,0,102,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00485000,2025-02-21,485.0,C,A,124.22,123.01,123.615005,0,606.34,0.397965,0.397965,0.9796,0.000712,0.085591,-0.112955,0.386594,0,65,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00505000,2025-02-21,505.0,C,A,103.86,103.62,103.740005,0,606.34,0.34182,0.34182,0.974518,0.000999,0.103237,-0.117005,0.400396,3,673,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00490000,2025-02-21,490.0,C,A,119.5,117.32,118.41,0,606.34,0.352872,0.352872,0.985804,0.000589,0.062783,-0.09418,0.393964,3,23,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00445000,2025-02-21,445.0,C,A,163.97,162.02,162.995,0,606.34,0.403978,0.403978,0.99711,0.000126,0.015377,-0.063103,0.362953,0,29,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00520000,2025-02-21,520.0,C,A,88.98,88.74,88.86,0,606.34,0.301535,0.301535,0.968672,0.001346,0.122599,-0.121158,0.409713,0,411,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00525000,2025-02-21,525.0,C,A,84.0,83.82,83.91,0,606.34,0.288627,0.288627,0.966033,0.001503,0.131054,-0.122988,0.412467,1,357,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00510000,2025-02-21,510.0,C,A,98.88,98.7,98.78999,0,606.34,0.329423,0.329423,0.972399,0.001109,0.110359,-0.11922,0.403409,2,983,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00528000,2025-02-21,528.0,C,A,81.06,80.82,80.94,0,606.34,0.280775,0.280775,0.964339,0.001608,0.136397,-0.124005,0.414064,0,663,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00526000,2025-02-21,526.0,C,A,83.04,82.8,82.92,0,606.34,0.286018,0.286018,0.965479,0.001537,0.13281,-0.123334,0.413004,0,8,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00531000,2025-02-21,531.0,C,A,78.06,77.88,77.97,0,606.34,0.272845,0.272845,0.962552,0.001722,0.141964,-0.12496,0.415614,0,1,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00527000,2025-02-21,527.0,C,A,82.02,81.84,81.92999,0,606.34,0.2834,0.2834,0.964914,0.001572,0.134591,-0.123673,0.413536,0,198,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00530000,2025-02-21,530.0,C,A,79.08,78.84,78.96,0,606.34,0.275497,0.275497,0.963159,0.001683,0.140082,-0.124649,0.415103,1,387,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00534000,2025-02-21,534.0,C,A,75.12,74.88,75.0,0,606.34,0.264836,0.264836,0.960663,0.001847,0.147775,-0.125847,0.417114,0,332,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00529000,2025-02-21,529.0,C,A,80.04,79.86,79.95,0,606.34,0.27814,0.27814,0.963754,0.001645,0.138226,-0.12433,0.414586,0,203,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00532000,2025-02-21,532.0,C,A,77.1,76.92,77.009995,0,606.34,0.272245,0.272245,0.96086,0.001789,0.147174,-0.127174,0.41556,0,96,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00538000,2025-02-21,538.0,C,A,71.16,70.98,71.07001,0,606.34,0.255937,0.255937,0.956852,0.00206,0.159279,-0.128757,0.418445,0,105,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00541000,2025-02-21,541.0,C,A,68.22,67.98,68.100006,0,606.34,0.247667,0.247667,0.95466,0.002215,0.16577,-0.129436,0.419793,0,398,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00539000,2025-02-21,539.0,C,A,70.14,69.96,70.05,0,606.34,0.251311,0.251311,0.95726,0.002081,0.158063,-0.12717,0.419486,0,25,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00540000,2025-02-21,540.0,C,A,69.18,69.0,69.09,0,606.34,0.250432,0.250432,0.955407,0.002161,0.16357,-0.129218,0.419352,13,1007,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00543000,2025-02-21,543.0,C,A,66.24,66.0,66.119995,0,606.34,0.242108,0.242108,0.95312,0.002327,0.170278,-0.129845,0.420653,0,544,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00542000,2025-02-21,542.0,C,A,67.2,67.02,67.11,0,606.34,0.244892,0.244892,0.953898,0.00227,0.168005,-0.129645,0.420228,0,352,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00546000,2025-02-21,546.0,C,A,63.3,63.06,63.18,0,606.34,0.235381,0.235381,0.949517,0.00254,0.180663,-0.1321,0.421274,0,64,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00548000,2025-02-21,548.0,C,A,61.32,61.14,61.23,0,606.34,0.23129,0.23129,0.946614,0.002702,0.18887,-0.134054,0.42143,0,23,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00537000,2025-02-21,537.0,C,A,72.12,71.94,72.03,0,606.34,0.256747,0.256747,0.958662,0.001983,0.153851,-0.126665,0.418558,0,103,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00544000,2025-02-21,544.0,C,A,65.22,65.04,65.130005,0,606.34,0.239317,0.239317,0.952324,0.002387,0.172592,-0.130036,0.42107,0,10,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00552000,2025-02-21,552.0,C,A,57.36,57.18,57.27,0,606.34,0.219707,0.219707,0.942835,0.003003,0.199351,-0.134446,0.422802,2,603,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00551000,2025-02-21,551.0,C,A,58.38,58.2,58.29,0,606.34,0.22413,0.22413,0.942642,0.002951,0.199882,-0.135978,0.421867,1,294,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00555000,2025-02-21,555.0,C,A,54.43,54.24,54.335,0,606.34,0.212589,0.212589,0.938329,0.003293,0.211571,-0.136434,0.422968,6,11272,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00556000,2025-02-21,556.0,C,A,53.46,53.28,53.37,0,606.34,0.210776,0.210776,0.936226,0.00341,0.217172,-0.137726,0.422713,0,130,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00553000,2025-02-21,553.0,C,A,56.4,56.22,56.31,0,606.34,0.218261,0.218261,0.940638,0.003114,0.205346,-0.136101,0.422496,0,60,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00559000,2025-02-21,559.0,C,A,50.58,50.34,50.46,0,606.34,0.204365,0.204365,0.930287,0.003768,0.232665,-0.1406,0.422145,0,63,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00560000,2025-02-21,560.0,C,A,49.56,49.38,49.47,0,606.34,0.2013,0.2013,0.929027,0.003878,0.235892,-0.140521,0.422331,19,11826,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00561000,2025-02-21,561.0,C,A,48.6,48.42,48.51,0,606.34,0.19947,0.19947,0.926516,0.004019,0.24226,-0.141851,0.421869,1,114,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00563000,2025-02-21,563.0,C,A,46.68,46.5,46.59,0,606.34,0.19563,0.19563,0.921353,0.004316,0.255114,-0.144347,0.420874,0,103,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00562000,2025-02-21,562.0,C,A,47.64,47.46,47.55,0,606.34,0.197579,0.197579,0.92396,0.004165,0.248666,-0.143127,0.421384,0,213,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00564000,2025-02-21,564.0,C,A,45.72,45.54,45.63,0,606.34,0.193623,0.193623,0.918694,0.004471,0.261609,-0.145512,0.420338,0,141,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00557000,2025-02-21,557.0,C,A,52.5,52.32,52.41,0,606.34,0.209131,0.209131,0.933887,0.003534,0.223329,-0.139222,0.422337,0,215,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00565000,2025-02-21,565.0,C,A,44.76,44.58,44.67,0,606.34,0.19156,0.19156,0.91598,0.004633,0.268155,-0.14662,0.419774,103,10456,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00566000,2025-02-21,566.0,C,A,43.8,43.6,43.699997,0,606.34,0.189077,0.189077,0.913605,0.004792,0.273816,-0.147238,0.419388,0,120,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00571000,2025-02-21,571.0,C,A,39.0,38.85,38.925,0,606.34,0.178548,0.178548,0.897736,0.005747,0.31009,-0.152649,0.415404,1,538,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00572000,2025-02-21,572.0,C,A,38.05,37.9,37.975,0,606.34,0.176424,0.176424,0.894136,0.005964,0.317968,-0.15372,0.414391,0,305,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00573000,2025-02-21,573.0,C,A,37.1,36.95,37.025,0,606.34,0.174235,0.174235,0.890448,0.00619,0.32591,-0.154713,0.413334,1,248,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00569000,2025-02-21,569.0,C,A,40.95,40.75,40.85,0,606.34,0.183445,0.183445,0.903711,0.005353,0.296737,-0.1513,0.416799,53,88,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00578000,2025-02-21,578.0,C,A,32.45,32.3,32.375,0,606.34,0.165061,0.165061,0.866698,0.007501,0.374154,-0.161837,0.40532,6,798,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00570000,2025-02-21,570.0,C,A,39.95,39.8,39.875,0,606.34,0.180607,0.180607,0.901255,0.005539,0.30227,-0.151501,0.416377,45,1114,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00576000,2025-02-21,576.0,C,A,34.3,34.15,34.225,0,606.34,0.168715,0.168715,0.876885,0.006945,0.354055,-0.15898,0.408876,4,535,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00582000,2025-02-21,582.0,C,A,28.8,28.64,28.72,0,606.34,0.157755,0.157755,0.84321,0.008755,0.417369,-0.167378,0.396618,51,1336,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00580000,2025-02-21,580.0,C,A,30.6,30.47,30.535,0,606.34,0.161296,0.161296,0.855669,0.008104,0.394972,-0.164506,0.401335,180,11624,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00579000,2025-02-21,579.0,C,A,31.55,31.35,31.45,0,606.34,0.163096,0.163096,0.861429,0.007796,0.384218,-0.163076,0.403454,25,879,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00584000,2025-02-21,584.0,C,A,27.0,26.84,26.92,0,606.34,0.154132,0.154132,0.829639,0.009458,0.440487,-0.170029,0.391334,15,1914,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00583000,2025-02-21,583.0,C,A,27.89,27.77,27.83,0,606.34,0.156232,0.156232,0.836158,0.009099,0.429544,-0.169085,0.393835,12,1765,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00568000,2025-02-21,568.0,C,A,41.85,41.7,41.775,0,606.34,0.184524,0.184524,0.908065,0.005143,0.286778,-0.148976,0.418209,6,209,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00588000,2025-02-21,588.0,C,A,23.48,23.36,23.42,0,606.34,0.14762,0.14762,0.797173,0.011002,0.490775,-0.175688,0.378031,96,4724,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00586000,2025-02-21,586.0,C,A,25.2,25.08,25.14,0,606.34,0.150498,0.150498,0.814727,0.010213,0.464435,-0.172501,0.385366,49,1624,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00587000,2025-02-21,587.0,C,A,24.36,24.23,24.295,0,606.34,0.149447,0.149447,0.805561,0.010594,0.478433,-0.174611,0.381492,51,2111,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00591000,2025-02-21,591.0,C,A,20.91,20.79,20.85,0,606.34,0.142421,0.142421,0.769065,0.012293,0.529037,-0.178788,0.366135,54,2875,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00589000,2025-02-21,589.0,C,A,22.6,22.48,22.54,0,606.34,0.145567,0.145567,0.78872,0.01143,0.502776,-0.176412,0.374542,187,1603,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00594000,2025-02-21,594.0,C,A,18.42,18.33,18.375,0,606.34,0.137636,0.137636,0.736187,0.013659,0.568077,-0.181439,0.351785,129,2650,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00595000,2025-02-21,595.0,C,A,17.72,17.24,17.48,0,606.34,0.134509,0.134509,0.726343,0.014236,0.578629,-0.180238,0.347615,7480,25346,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00592000,2025-02-21,592.0,C,A,20.24,19.49,19.865,0,606.34,0.138026,0.138026,0.762756,0.012875,0.536993,-0.176404,0.363801,185,3121,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00598000,2025-02-21,598.0,C,A,15.26,15.2,15.23,0,606.34,0.131512,0.131512,0.684828,0.015543,0.617661,-0.183166,0.328774,250,2835,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00599000,2025-02-21,599.0,C,A,14.5,14.44,14.469999,0,606.34,0.129938,0.129938,0.670671,0.01602,0.629017,-0.18307,0.322344,356,3396,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00601000,2025-02-21,601.0,C,A,13.04,12.98,13.01,0,606.34,0.127116,0.127116,0.640311,0.016926,0.650143,-0.182562,0.308413,391,1907,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00602000,2025-02-21,602.0,C,A,12.34,12.28,12.309999,0,606.34,0.125839,0.125839,0.624183,0.017347,0.659615,-0.18208,0.300951,352,6172,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00603000,2025-02-21,603.0,C,A,11.64,11.58,11.610001,0,606.34,0.124334,0.124334,0.607697,0.017782,0.668065,-0.181066,0.29331,854,3408,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00604000,2025-02-21,604.0,C,A,10.96,10.92,10.940001,0,606.34,0.123043,0.123043,0.590504,0.01817,0.675568,-0.180002,0.285293,494,7582,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00607000,2025-02-21,607.0,C,A,9.06,9.02,9.040001,0,606.34,0.119296,0.119296,0.535885,0.01916,0.690683,-0.17506,0.259634,1403,4492,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00597000,2025-02-21,597.0,C,A,16.04,15.96,16.0,0,606.34,0.133052,0.133052,0.698464,0.015068,0.605796,-0.183015,0.334937,168,2428,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00611000,2025-02-21,611.0,C,A,6.82,6.79,6.8050003,0,606.34,0.114858,0.114858,0.457311,0.019866,0.689516,-0.164304,0.222313,1141,3816,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00612000,2025-02-21,612.0,C,A,6.32,6.29,6.3050003,0,606.34,0.113879,0.113879,0.43703,0.019901,0.684834,-0.160881,0.212617,1051,2754,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00613000,2025-02-21,613.0,C,A,5.84,5.81,5.825,0,606.34,0.112891,0.112891,0.416592,0.019883,0.678278,-0.157096,0.202826,625,5127,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00615000,2025-02-21,615.0,C,A,4.96,4.93,4.9449997,0,606.34,0.111173,0.111173,0.375785,0.019634,0.659597,-0.148843,0.183212,12622,36437,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00616000,2025-02-21,616.0,C,A,4.56,4.53,4.545,0,606.34,0.110447,0.110447,0.355628,0.019403,0.647569,-0.144419,0.173496,901,2430,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00617000,2025-02-21,617.0,C,A,4.17,4.15,4.16,0,606.34,0.109633,0.109633,0.335505,0.019128,0.633669,-0.139588,0.163784,1233,2196,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00606000,2025-02-21,606.0,C,A,9.67,9.64,9.655001,0,606.34,0.120534,0.120534,0.554569,0.018862,0.686993,-0.177023,0.268441,1139,3020,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00621000,2025-02-21,621.0,C,A,2.88,2.85,2.865,0,606.34,0.107059,0.107059,0.259056,0.017397,0.562793,-0.118841,0.126749,981,3044,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00622000,2025-02-21,622.0,C,A,2.61,2.59,2.6,0,606.34,0.106601,0.106601,0.241397,0.016829,0.542108,-0.113489,0.118166,1066,4287,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00623000,2025-02-21,623.0,C,A,2.36,2.34,2.35,0,606.34,0.106088,0.106088,0.224172,0.016229,0.520256,-0.107944,0.109787,1621,2724,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00625000,2025-02-21,625.0,C,A,1.91,1.9,1.905,0,606.34,0.10512,0.10512,0.191663,0.01493,0.474249,-0.096743,0.093952,3968,37916,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00630000,2025-02-21,630.0,C,A,1.1,1.09,1.095,0,606.34,0.103545,0.103545,0.124267,0.01139,0.356372,-0.070371,0.06103,3203,15024,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00635000,2025-02-21,635.0,C,A,0.62,0.6,0.61,0,606.34,0.102998,0.102998,0.076657,0.008039,0.250198,-0.048429,0.037701,2695,10944,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00614000,2025-02-21,614.0,C,A,5.38,5.36,5.37,0,606.34,0.111964,0.111964,0.396117,0.019799,0.669844,-0.153046,0.192996,2247,3055,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00650000,2025-02-21,650.0,C,A,0.16,0.15,0.155,0,606.34,0.112826,0.112826,0.021555,0.00263,0.089677,-0.018406,0.010615,611,9389,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00655000,2025-02-21,655.0,C,A,0.12,0.11,0.114999995,0,606.34,0.118538,0.118538,0.015815,0.001923,0.068889,-0.014742,0.007787,243,3115,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00618000,2025-02-21,618.0,C,A,3.82,3.79,3.8049998,0,606.34,0.108967,0.108967,0.315832,0.018775,0.618212,-0.134695,0.154271,7960,2803,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00670000,2025-02-21,670.0,C,A,0.07,0.06,0.065,0,606.34,0.138788,0.138788,0.008216,0.00093,0.039005,-0.00961,0.004041,4625,10268,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00675000,2025-02-21,675.0,C,A,0.06,0.05,0.055,0,606.34,0.145262,0.145262,0.006775,0.00075,0.032912,-0.008452,0.003331,3038,3917,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00680000,2025-02-21,680.0,C,A,0.06,0.05,0.055,0,606.34,0.154318,0.154318,0.006416,0.000673,0.031366,-0.008525,0.003153,374,2347,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00690000,2025-02-21,690.0,C,A,0.05,0.04,0.045,0,606.34,0.168322,0.168322,0.00494,0.000489,0.024865,-0.007328,0.002425,245,1229,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00685000,2025-02-21,685.0,C,A,0.05,0.04,0.045,0,606.34,0.159668,0.159668,0.005181,0.000538,0.025943,-0.007274,0.002545,78,5514,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00700000,2025-02-21,700.0,C,A,0.04,0.03,0.035,0,606.34,0.180545,0.180545,0.003682,0.00035,0.019119,-0.006015,0.001806,2591,2819,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00365000,2025-02-28,365.0,C,A,244.6,241.77,243.185,0,606.34,0.658849,0.658849,0.994544,0.000123,0.03017,-0.069834,0.364776,0,11,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00370000,2025-02-28,370.0,C,A,239.63,236.8,238.215,0,606.34,0.645409,0.645409,0.994264,0.000131,0.031541,-0.071055,0.369642,0,1,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00375000,2025-02-28,375.0,C,A,234.66,231.83,233.245,0,606.34,0.632002,0.632002,0.993973,0.00014,0.032955,-0.072263,0.374502,0,20,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250221C00705000,2025-02-21,705.0,C,A,0.04,0.03,0.035,0,606.34,0.188706,0.188706,0.003537,0.000323,0.018444,-0.006053,0.001734,1720,820,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00360000,2025-02-28,360.0,C,A,249.58,246.74,248.16,0,606.34,0.674038,0.674038,0.994724,0.000117,0.029283,-0.069064,0.359844,0,220,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00390000,2025-02-28,390.0,C,A,219.74,216.92,218.33,0,606.34,0.590658,0.590658,0.993132,0.000168,0.036991,-0.075364,0.389104,0,1,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00380000,2025-02-28,380.0,C,A,229.68,226.86,228.26999,0,606.34,0.617165,0.617165,0.993768,0.000148,0.033946,-0.073008,0.379419,0,9,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00410000,2025-02-28,410.0,C,A,199.85,197.05,198.45001,0,606.34,0.538088,0.538088,0.991699,0.000218,0.043713,-0.079895,0.408375,0,37,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00400000,2025-02-28,400.0,C,A,209.57,206.99,208.28,0,606.34,0.532214,0.532214,0.994851,0.000144,0.028653,-0.067771,0.400348,4,45,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00420000,2025-02-28,420.0,C,A,189.72,187.12,188.42,0,606.34,0.490862,0.490862,0.992973,0.000206,0.037746,-0.074436,0.419326,1,3,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00405000,2025-02-28,405.0,C,A,204.61,202.02,203.315,0,606.34,0.52221,0.52221,0.994408,0.000158,0.030837,-0.069485,0.405109,0,2,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00445000,2025-02-28,445.0,C,A,164.86,162.3,163.58,0,606.34,0.43261,0.43261,0.990538,0.000304,0.049026,-0.08085,0.443009,0,100,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00415000,2025-02-28,415.0,C,A,194.67,192.09,193.38,0,606.34,0.500078,0.500078,0.993591,0.000187,0.0348,-0.072368,0.414677,0,41,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00450000,2025-02-28,450.0,C,A,159.92,157.34,158.63,0,606.34,0.424258,0.424258,0.989495,0.00034,0.05371,-0.083497,0.447386,1,133,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00435000,2025-02-28,435.0,C,A,174.79,172.46,173.625,0,606.34,0.477792,0.477792,0.988937,0.000316,0.056188,-0.087152,0.431843,10,35,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00385000,2025-02-28,385.0,C,A,224.71,222.13,223.42001,0,606.34,0.633467,0.633467,0.991219,0.000195,0.04592,-0.084401,0.382768,0,197,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00470000,2025-02-28,470.0,C,A,140.26,137.49,138.875,0,606.34,0.392569,0.392569,0.983648,0.000538,0.078728,-0.096405,0.463818,0,305,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00485000,2025-02-28,485.0,C,A,125.38,122.62,124.0,0,606.34,0.357527,0.357527,0.980173,0.000696,0.092786,-0.100994,0.476761,0,34,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00490000,2025-02-28,490.0,C,A,120.42,117.66,119.04,0,606.34,0.34549,0.34549,0.978916,0.000759,0.097745,-0.102301,0.481016,7,299,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00460000,2025-02-28,460.0,C,A,150.19,147.41,148.8,0,606.34,0.416585,0.416585,0.985451,0.000459,0.071216,-0.093676,0.454865,0,48,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00480000,2025-02-28,480.0,C,A,130.34,127.58,128.95999,0,606.34,0.369492,0.369492,0.981354,0.00064,0.088068,-0.099631,0.472458,0,648,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00475000,2025-02-28,475.0,C,A,135.3,132.53,133.91501,0,606.34,0.380787,0.380787,0.9826,0.000585,0.083022,-0.097878,0.468202,4,463,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00504000,2025-02-28,504.0,C,A,105.48,105.24,105.36,0,606.34,0.328151,0.328151,0.968834,0.001109,0.13557,-0.117688,0.488687,0,30,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00495000,2025-02-28,495.0,C,A,115.47,112.71,114.09,0,606.34,0.33435,0.33435,0.977282,0.000835,0.104106,-0.104177,0.48503,0,365,2025-01-22
