open,high,low,close,volume,trade_count,vwap
517.68,518.19,515.8,516.48,324098.0,3872.0,516.879162
516.51,517.43,516.0,517.03,265115.0,3271.0,516.805247
517.0,520.38,516.49,520.08,1635416.0,12191.0,518.678093
520.13,522.2,519.49,521.95,1526773.0,12034.0,520.944281
521.87,522.17,517.79,519.6801,10010243.0,115584.0,520.168395
519.69,523.29,518.74,522.5925,6240661.0,72246.0,521.060942
522.59,524.44,522.14,523.78,4677696.0,61334.0,523.216567
523.79,524.98,522.81,523.37,4523983.0,57081.0,524.097422
523.36,524.21,521.46,521.55,3645382.0,45888.0,522.930235
521.53,522.42,517.81,517.85,3733207.0,50982.0,520.240445
517.86,519.27,515.495,515.8701,3616599.0,42837.0,517.555633
515.91,517.07,514.1,514.16,4650847.0,51311.0,515.39758
514.19,518.525,514.0,517.43,3432754.0,45488.0,516.655295
517.41,518.18,514.235,516.77,3034184.0,36109.0,515.990226
516.74,517.29,515.3,515.35,2854310.0,26660.0,516.226131
515.315,515.49,511.8,513.96,3302187.0,41508.0,513.152501
513.95,514.6,507.58,508.54,7104908.0,78302.0,510.524301
508.52,511.5,507.02,507.1442,6526099.0,69937.0,509.40854
507.08,508.57,503.47,505.08,6110432.0,67920.0,505.786474
505.09,506.8,502.25,502.45,5542622.0,57994.0,504.749476
502.37,509.11,502.03,507.78,6244883.0,70982.0,504.941779
507.8,507.93,504.48,506.72,3219638.0,38367.0,506.100254
506.76,507.12,503.0,503.4,2834774.0,33999.0,505.123274
503.42,506.11,502.07,502.41,3218980.0,35317.0,504.396619
502.44,507.82,501.4,501.529,5392142.0,54568.0,503.996039
501.53,504.19,501.53,501.69,3036991.0,37042.0,502.843786
501.71,502.12,496.33,496.61,5134125.0,59094.0,498.736515
496.5808,498.62,494.34,497.51,7303199.0,78927.0,496.249707
497.53,497.59,490.5,490.605,10209175.0,99406.0,493.098333
490.63,497.46,489.16,496.74,18196316.0,158708.0,493.946015
496.75,498.64,486.2007,496.25,6575590.0,13089.0,496.419082
496.25,496.75,493.98,494.68,4529643.0,4970.0,495.332753
494.68,495.68,494.64,495.23,293831.0,2457.0,495.052921
495.21,496.38,495.15,496.0,407984.0,2342.0,495.958814
495.95,496.26,495.65,495.76,1200732.0,1277.0,495.837
495.781,495.9,495.5,495.87,104987.0,1092.0,495.667956
495.8699,496.39,495.84,496.27,49124.0,1005.0,496.162143
496.3,496.5,495.85,495.85,295387.0,1540.0,496.385439
495.84,496.22,492.0,492.74,465961.0,4825.0,493.510532
492.79,492.8799,489.93,491.3801,296221.0,3206.0,491.33305
491.6,492.25,490.2,491.64,83967.0,1583.0,491.356807
491.611,492.68,491.59,492.25,74683.0,1245.0,492.171094
492.15,492.15,490.34,490.34,103361.0,1302.0,491.288807
490.25,490.38,487.82,488.1,226901.0,3206.0,488.773353
488.2,489.26,487.83,487.9,158944.0,1920.0,488.37838
487.75,490.6,487.75,490.5665,195365.0,1754.0,489.537035
490.62,499.72,489.22,495.4,286525.0,3784.0,496.94704
495.43,497.31,494.82,494.82,81226.0,1699.0,495.987751
494.81,496.55,492.15,496.1,101551.0,2447.0,494.595584
496.14,498.17,495.66,498.04,142032.0,1866.0,497.179314
498.03,499.05,496.73,498.24,82648.0,1889.0,497.871419
498.01,498.7,496.63,497.5,76132.0,1481.0,497.582136
497.76,497.99,495.86,496.05,31509.0,878.0,496.960601
496.1,496.1,494.55,495.64,57926.0,1398.0,495.382595
495.19,496.34,493.46,495.47,97476.0,2093.0,494.794396
495.5,495.52,492.31,493.55,105206.0,2048.0,493.110383
493.57,494.98,491.99,494.41,163101.0,2661.0,493.74794
494.33,498.25,494.12,494.7,344359.0,4148.0,496.917705
494.72,494.99,487.35,490.85,1511502.0,15063.0,489.445878
490.88,493.16,489.4,490.54,597989.0,8667.0,491.107385
490.64,490.8,485.28,486.08,713563.0,8423.0,487.604148
485.93,493.18,485.43,487.71,817845.0,7802.0,489.152119
492.82,500.0,482.86,488.6299,1002238.0,12253.0,489.829385
488.61,488.99,486.23,487.07,475042.0,5976.0,487.537766
486.96,489.17,486.11,489.12,481411.0,6728.0,487.419011
489.15,494.07,488.69,491.34,1123289.0,11417.0,491.685355
491.42,496.7,491.09,493.38,1719387.0,14990.0,494.037954
493.43,496.01,493.1,493.41,626572.0,7445.0,494.392808
493.44,502.04,493.41,497.59,9914360.0,112756.0,497.220714
497.5301,501.37,495.725,499.85,5107619.0,68378.0,498.954083
499.86,503.67,496.67,497.3194,5435955.0,67350.0,500.188803
497.3,500.38,496.6837,498.97,5193612.0,47958.0,498.441634
499.07,501.68,497.48,497.66,3210497.0,48101.0,499.532995
497.69,499.83,493.0904,493.2084,4984367.0,56739.0,495.641631
493.22,497.8,493.05,496.47,3773946.0,44034.0,495.282726
496.505,499.71,496.49,498.28,2381510.0,35837.0,498.579739
498.29,499.59,494.83,495.275,2753033.0,34047.0,496.91722
495.24,499.05,495.24,495.975,2495189.0,33996.0,497.131015
495.95,500.39,494.77,499.89,1892529.0,28664.0,497.350894
499.88,500.55,499.05,499.26,2318616.0,25249.0,499.770529
499.19,500.72,498.65,499.81,2703521.0,24397.0,499.718598
499.78,502.58,499.2,501.2,2960376.0,32114.0,500.928854
501.25,505.7099,501.0,502.41,5602489.0,58631.0,503.485924
502.45,533.4,497.56,523.96,31019265.0,289845.0,518.326434
524.02,536.5,522.95,525.98,18215122.0,186986.0,529.392895
526.14,535.55,525.86,534.87,10618975.0,116051.0,530.987485
534.925,537.98,531.11,534.4801,9657872.0,103936.0,535.330437
534.54,539.71,533.05,538.15,9634043.0,92292.0,536.249521
538.16,539.87,532.61,533.37,7723161.0,82572.0,536.639292
533.38,536.18,530.59,530.93,6575838.0,82153.0,533.386805
530.91,537.72,529.68,537.46,7441871.0,92655.0,533.890134
537.48,541.78,535.79,540.49,7183134.0,81907.0,539.212362
540.45,543.4,539.54,541.74,8361544.0,89234.0,541.68508
541.8,546.33,540.39,543.37,22071337.0,184029.0,543.82441
543.48,548.62,541.8,542.8,25228357.0,21782.0,546.794659
542.71,545.1442,542.71,544.87,2975062.0,6211.0,544.24049
544.79,545.47,544.15,545.2,795915.0,4264.0,544.902642
545.11,546.13,543.7334,545.82,580928.0,3404.0,545.09861
545.82,546.3,545.8,546.15,1029558.0,1956.0,546.031274
546.15,546.29,545.37,545.45,239592.0,2087.0,546.090498
545.41,545.5,543.52,544.8,94367.0,2257.0,544.813989
544.7041,544.93,544.07,544.3701,208323.0,1612.0,544.413075
544.43,545.45,543.5214,545.4,138539.0,2419.0,544.29549
545.57,546.0,545.0,545.85,265960.0,1790.0,545.528365
545.89,546.21,545.25,546.21,156256.0,1454.0,545.836485
546.231,546.231,545.5,546.2,48109.0,958.0,546.013733
546.29,547.07,545.5,545.71,74174.0,1103.0,546.307897
545.8,546.26,545.55,545.78,43662.0,815.0,545.754839
545.78,546.21,545.78,546.0,23947.0,623.0,546.003187
546.03,546.2,545.36,545.9,62967.0,920.0,545.775093
540.14,540.14,534.32,534.94,408811.0,3634.0,535.142746
534.94,534.99,533.12,534.13,134449.0,2152.0,534.358212
534.05,534.05,530.68,533.38,204986.0,3060.0,532.55862
533.65,534.38,531.35,531.67,140218.0,2074.0,532.796289
531.92,532.56,530.7,532.5,94034.0,1725.0,531.720046
532.36,533.42,531.68,531.98,72286.0,1602.0,532.687774
532.05,534.21,532.05,532.35,94361.0,1728.0,533.175677
532.17,534.0,531.92,532.77,131313.0,1769.0,533.011533
532.83,536.0,532.55,535.43,166645.0,2250.0,534.406023
535.56,536.9,534.91,535.45,364918.0,2255.0,535.983912
535.46,537.35,535.18,536.0,123516.0,2366.0,536.254838
535.88,535.88,533.75,533.8,126075.0,2112.0,534.618531
533.75,535.32,533.42,533.84,213457.0,3964.0,534.322986
533.84,535.01,533.65,534.15,217175.0,3212.0,534.269465
534.23,536.04,533.63,534.89,225992.0,2978.0,535.15007
534.83,535.44,534.6,535.37,235304.0,2970.0,534.967978
535.25,543.01,531.2104,533.9,639936.0,7653.0,535.138596
533.74,534.7,532.5,533.0,632708.0,5026.0,533.665448
535.0,539.32,531.48,532.52,1315563.0,14014.0,534.734486
532.7,533.42,531.0,533.19,572397.0,5828.0,532.201865
533.3,535.0,532.6212,532.95,404175.0,5264.0,533.777598
532.98,535.15,531.77,532.27,419498.0,4834.0,533.638082
532.24,533.495,528.51,530.11,7716624.0,92662.0,531.150221
530.1,533.33,528.88,529.0025,6007908.0,69833.0,531.173725
528.99,530.14,526.3401,527.6399,5125922.0,67359.0,528.316435
527.66,530.73,527.04,528.11,4214710.0,47194.0,529.122747
528.12,531.96,528.11,529.97,4118181.0,50317.0,530.533406
530.0,530.27,526.05,526.29,3340890.0,45016.0,527.894941
526.29,528.7,525.94,526.45,3697444.0,38458.0,527.137653
526.44,526.71,523.71,523.7102,3112204.0,40522.0,525.050812
523.72,524.27,521.38,521.69,4091354.0,44199.0,522.855641
521.65,522.74,517.91,518.6143,5615716.0,58061.0,520.288436
518.56,520.09,515.67,516.275,6001413.0,69245.0,517.464388
516.23,516.41,509.32,511.86,9284381.0,100964.0,512.473878
511.815,518.84,511.5127,517.86,7419844.0,87365.0,516.365714
517.8,520.55,515.42,519.76,5682933.0,66351.0,518.409917
519.67,524.7,513.5,514.61,6891264.0,94569.0,519.354476
514.6,519.59,512.87,519.32,4312083.0,57038.0,515.765384
519.21,522.89,518.32,522.6301,3948768.0,56156.0,520.50365
522.66,525.55,521.07,524.28,4486121.0,57836.0,523.689553
524.19,527.76,520.51,520.93,5458902.0,61266.0,524.531125
520.87,528.76,520.31,528.39,3753847.0,50539.0,525.13104
528.39,529.71,525.548,529.48,3592193.0,46333.0,527.912449
529.42,529.53,523.57,526.07,4240616.0,49449.0,526.222636
526.17,529.43,523.78,525.34,3888234.0,51538.0,526.699619
525.26,528.69,522.37,522.43,4120479.0,46259.0,525.808459
522.47,525.68,518.2,518.8,6633447.0,74145.0,521.789958
518.805,526.52,518.22,524.7,14984484.0,126559.0,523.491246
524.67,526.88,523.346,526.5183,10717100.0,9464.0,524.914034
526.47,526.51,524.38,524.4,1575277.0,2377.0,525.272212
524.4,524.79,523.7,523.88,287157.0,1564.0,524.282238
523.86,525.16,523.78,525.16,319506.0,1549.0,524.662312
525.16,525.25,524.9,524.95,135028.0,545.0,525.079332
524.92,525.08,524.58,524.97,76058.0,391.0,524.817569
524.9,524.97,524.41,524.5,22261.0,388.0,524.580852
524.55,524.59,524.3,524.3,27778.0,374.0,524.462258
524.43,526.5193,524.43,526.05,104731.0,1090.0,525.645069
526.03,526.4199,525.57,525.87,27480.0,492.0,525.862547
526.2,527.33,526.2,527.149,48088.0,651.0,526.759995
527.189,527.5,525.75,525.75,33634.0,634.0,526.559151
525.81,526.03,524.12,524.12,100790.0,912.0,525.39756
524.35,524.35,522.39,523.08,43778.0,825.0,523.493688
523.27,523.96,522.9,523.58,22544.0,543.0,523.283162
523.7,523.75,521.29,522.1017,97341.0,1092.0,522.284702
525.2,527.46,523.67,526.83,168453.0,2345.0,525.594405
526.5,526.62,522.9,523.68,123739.0,1890.0,524.348359
523.57,524.02,520.78,521.64,104908.0,1828.0,522.113684
521.62,522.83,521.33,522.42,74506.0,890.0,522.033149
522.29,523.15,521.5,523.1,69738.0,988.0,522.484181
523.1,524.3,522.83,523.8,24927.0,704.0,523.721061
523.54,526.21,523.4,526.14,37083.0,1028.0,525.024677
526.13,529.1,525.31,529.07,59127.0,1390.0,527.41983
528.9,529.52,527.44,528.5,56054.0,1215.0,528.431078
528.1,530.32,527.8,529.7,63461.0,1302.0,529.088799
529.38,530.64,528.76,528.76,38498.0,904.0,529.602528
528.78,529.65,527.71,528.78,76913.0,1284.0,528.783497
528.79,529.65,527.96,528.0,100969.0,1892.0,529.0035
527.93,528.07,525.65,526.39,121848.0,2030.0,526.649582
526.3,526.81,525.36,526.06,99235.0,2027.0,526.099781
525.95,527.94,524.32,526.95,154978.0,3042.0,525.777269
529.15,532.48,524.27,527.21,347438.0,5034.0,527.59511
527.25,527.8,526.25,527.25,148352.0,2864.0,526.969357
527.5,529.77,527.09,527.5317,354709.0,4349.0,528.230959
527.64,527.82,525.31,525.55,343921.0,4267.0,526.20272
525.7,526.641,521.5,522.44,976089.0,9437.0,523.730161
522.45,524.4,521.94,523.11,889597.0,8122.0,523.003875
522.91,526.27,521.1,525.57,6156964.0,75058.0,523.266348
525.61,528.84,525.25,526.4001,3941962.0,53213.0,527.237935
526.48,528.43,523.38,526.315,5250680.0,63369.0,525.599547
526.32,527.6365,520.07,520.69,3763383.0,47346.0,522.668438
520.8,525.5162,520.09,525.3,2913912.0,42567.0,523.492165
525.31,526.71,522.94,523.17,2445504.0,42584.0,524.945905
523.14,527.42,521.69,521.9,3296125.0,42247.0,523.782438
521.78,523.5685,520.88,523.08,2200661.0,27729.0,522.056169
523.03,526.07,522.42,525.24,1734233.0,25752.0,524.331821
525.22,527.11,524.73,526.94,1540531.0,21648.0,525.977564
526.93,528.5,526.08,527.85,1733112.0,23820.0,527.407773
527.86,528.67,526.41,527.39,1502065.0,21087.0,527.746119
527.535,532.26,527.4475,531.9627,2918911.0,35108.0,530.577518
531.965,532.85,531.02,531.72,2233243.0,29226.0,532.07095
531.77,533.09,530.6047,531.475,1838204.0,25564.0,531.795947
531.48,532.02,529.48,529.83,2038469.0,25852.0,530.669592
529.84,536.12,528.84,535.4,3938369.0,45953.0,532.727999
535.4106,536.43,533.212,534.7,2992759.0,35752.0,534.901965
534.72,534.99,532.7263,533.6,2491618.0,28055.0,533.894381
533.59,534.1,531.57,533.17,2656207.0,25117.0,532.712303
533.16,534.21,532.37,533.67,1908954.0,22135.0,533.320427
533.68,534.52,531.97,532.16,1599743.0,22531.0,533.395147
532.23,535.31,532.11,535.06,2452674.0,26953.0,534.220817
535.06,535.68,533.645,534.74,2457963.0,27246.0,534.823289
534.67,535.16,533.48,534.91,3335061.0,33636.0,534.455314
534.9,535.45,533.75,533.98,11076562.0,73748.0,534.429916
533.98,534.58,533.53,534.49,8935239.0,7680.0,534.063327
534.5,534.94,533.9,534.5502,2558825.0,1615.0,534.477811
534.6,534.77,534.38,534.7,613075.0,1329.0,534.67316
534.7,534.82,534.16,534.37,237687.0,1050.0,534.621313
534.3499,534.4,534.02,534.3798,437856.0,452.0,534.17275
534.38,534.5001,534.37,534.37,34947.0,328.0,534.416409
534.38,534.4,533.94,533.9899,36955.0,484.0,534.055411
533.99,534.09,533.83,534.08,15869.0,627.0,533.961072
533.9005,534.1,533.89,533.98,13934.0,347.0,533.965276
533.9806,534.1,533.85,533.97,50177.0,581.0,533.938322
533.97,533.98,533.86,533.86,5784.0,95.0,533.934634
533.86,533.86,533.66,533.66,17325.0,312.0,533.788185
533.7,533.98,533.66,533.9796,10954.0,180.0,533.761564
533.76,533.98,533.7,533.85,6807.0,188.0,533.836126
533.75,533.92,533.75,533.92,7502.0,165.0,533.840783
533.87,534.29,533.87,534.29,22351.0,619.0,534.01472
540.0,542.0,540.0,541.43,46965.0,1185.0,541.474508
541.53,542.0,541.41,541.66,19692.0,439.0,541.754625
541.91,542.04,541.5,541.63,16249.0,316.0,541.736242
541.63,541.91,541.36,541.59,29617.0,391.0,541.587748
541.57,542.2,541.49,541.5,19091.0,395.0,541.914324
541.59,541.59,540.22,540.28,25347.0,581.0,540.815965
540.31,540.45,539.47,539.71,21450.0,490.0,539.910498
539.72,540.32,539.26,540.16,21686.0,353.0,539.924284
540.47,540.85,540.12,540.17,17534.0,348.0,540.421913
540.28,540.5,539.78,540.28,11443.0,226.0,540.099932
540.38,541.05,540.38,541.05,37172.0,489.0,540.807259
540.87,541.42,540.68,541.34,11815.0,334.0,540.991091
541.36,542.52,541.08,542.5,182969.0,1898.0,542.11661
542.37,542.99,541.82,542.22,234458.0,2346.0,542.320988
542.33,542.5,541.48,541.71,52315.0,782.0,541.901316
541.69,541.82,540.0,540.03,108744.0,1642.0,540.81744
541.75,542.9,538.59,541.17,241520.0,4678.0,540.981108
541.21,541.79,541.07,541.6,118270.0,1900.0,541.414776
541.57,542.82,541.38,542.31,220536.0,2837.0,542.232159
542.28,542.85,542.11,542.73,102324.0,1656.0,542.491516
542.69,543.15,542.441,542.86,266941.0,3171.0,542.772919
542.86,544.48,542.86,544.05,528463.0,4440.0,543.826139
544.02,544.28,539.25,540.7236,5319558.0,62762.0,542.108447
540.75,541.95,539.21,540.47,3059980.0,37103.0,540.889504
540.63,543.49,539.965,541.415,2665364.0,35765.0,542.036565
541.5,542.4,539.71,542.12,1913713.0,27446.0,541.012586
542.14,543.02,541.63,542.35,1386994.0,28296.0,542.382155
542.355,543.85,541.94,542.42,1902934.0,23285.0,543.002126
542.435,543.09,540.43,540.65,2135188.0,25444.0,541.532668
540.67,541.23,538.43,538.52,1942222.0,23237.0,540.018743
538.64,539.93,536.88,538.23,2569941.0,31023.0,538.351245
538.18,538.29,535.23,535.7399,2888142.0,32745.0,536.262968
535.725,536.85,533.86,535.43,3145086.0,35129.0,535.470278
535.47,537.85,535.16,535.85,2660481.0,31456.0,536.555675
535.82,537.86,535.44,537.58,1599071.0,19764.0,537.085382
537.54,537.92,535.37,535.52,1678475.0,18813.0,536.491689
535.6,539.23,535.29,536.81,2300903.0,31538.0,537.06068
536.81,538.55,536.01,537.3,1161206.0,17667.0,537.521849
537.26,538.18,536.49,537.04,1120257.0,16929.0,537.451902
537.13,539.45,536.64,538.97,1237544.0,17148.0,538.302465
538.95,539.85,538.81,539.32,1209034.0,15446.0,539.416021
539.3,540.51,538.99,540.38,1221008.0,15362.0,539.964257
540.38,541.31,540.05,541.19,1200749.0,15173.0,540.684005
541.19,541.3,540.4,540.73,1673946.0,16642.0,540.797406
540.77,542.58,540.64,542.3517,2059028.0,19686.0,541.771843
542.36,542.36,541.0163,541.33,1908605.0,19540.0,541.694243
541.32,542.15,540.66,541.65,3205177.0,26988.0,541.405727
541.66,541.8,538.36,538.97,7388676.0,59329.0,539.618546
538.98,539.47,537.89,538.44,3593652.0,5330.0,538.909439
538.44,538.59,535.39,536.47,411582.0,3756.0,536.953597
536.6,537.94,536.55,537.36,250498.0,1836.0,537.386376
537.45,538.1773,537.28,538.05,79515.0,966.0,537.855868
538.06,538.18,537.7049,537.81,310875.0,459.0,537.9123
537.78,537.97,537.53,537.8,38355.0,402.0,537.686502
537.85,538.4105,537.85,538.36,58848.0,632.0,538.220463
538.33,538.45,538.14,538.2,42530.0,563.0,538.399334
538.15,538.21,537.2,537.4,133654.0,940.0,537.734078
537.4,537.65,536.6492,536.6492,70113.0,616.0,537.177558
536.63,537.11,536.6,536.93,51453.0,329.0,537.026851
537.0,537.0,536.22,536.3,12464.0,340.0,536.580027
536.34,536.9,536.29,536.81,17323.0,292.0,536.576193
536.83,537.32,536.68,537.19,19127.0,289.0,537.131545
537.2122,537.5,536.56,536.56,25353.0,327.0,537.288315
536.62,536.9,536.62,536.9,21404.0,268.0,536.787076
539.27,540.86,539.27,540.34,32850.0,645.0,540.12503
540.27,540.59,539.9,540.3,11797.0,256.0,540.391671
539.46,539.9,539.2,539.8,5752.0,115.0,539.651945
539.76,540.12,539.64,540.12,17452.0,264.0,540.030316
539.58,539.84,539.58,539.71,2475.0,59.0,539.765
539.7,540.61,539.12,540.44,10683.0,221.0,540.122419
540.54,540.67,538.99,538.99,12941.0,288.0,539.727934
539.09,539.36,538.9,539.33,10144.0,205.0,539.168927
539.66,540.14,539.6,540.04,28212.0,281.0,539.723929
540.01,540.32,539.81,540.05,10104.0,191.0,540.093834
539.89,540.26,539.21,539.21,25044.0,393.0,539.841843
539.22,539.68,538.75,539.68,37050.0,483.0,539.255696
539.67,539.87,539.13,539.23,23208.0,458.0,539.635305
539.18,539.89,539.17,539.56,38649.0,683.0,539.456319
539.51,540.0,538.3,538.35,68332.0,1102.0,538.993129
538.36,538.44,536.9,537.38,101906.0,1770.0,537.523792
539.66,541.0,536.85,537.93,198390.0,2599.0,538.533894
537.8,537.8,536.16,536.67,370738.0,3202.0,536.975198
536.67,538.06,536.67,538.06,144947.0,1740.0,537.258272
538.0,538.3,537.37,538.17,100116.0,1368.0,537.71009
538.22,539.14,538.22,538.7,171244.0,1961.0,538.675048
538.69,539.68,538.6,539.68,184518.0,2084.0,539.062669
539.68,542.22,539.249,541.7759,3331300.0,34545.0,540.558216
541.8,542.9499,541.01,541.48,2183752.0,28850.0,542.10938
541.52,543.23,541.23,541.74,2013074.0,24891.0,542.220821
541.75,542.56,538.14,539.4,4104250.0,46445.0,540.133441
539.4,541.88,539.3401,541.64,1843594.0,27774.0,540.477301
541.66,541.8,539.08,540.58,2836131.0,25667.0,540.689958
540.5801,541.6339,540.42,541.4871,1301385.0,15782.0,541.038442
541.44,542.03,540.15,540.1701,994301.0,14270.0,541.264278
540.22,541.53,539.77,540.365,1359953.0,14412.0,540.476306
540.32,541.29,539.44,540.9717,1208041.0,15701.0,540.347071
541.0,541.62,540.51,540.909,682114.0,10110.0,541.059072
540.93,541.62,540.3726,540.98,910497.0,9737.0,541.05857
541.0,541.4302,539.97,540.7175,888953.0,9779.0,540.613137
540.7,541.1397,538.48,539.04,1164971.0,14127.0,539.575632
539.01,539.9,538.46,539.3499,1286185.0,13892.0,539.304093
539.34,539.445,537.37,537.76,1275496.0,15371.0,538.213377
537.77,539.2457,537.61,538.814,1215738.0,14054.0,538.544918
538.83,539.05,537.385,538.2867,1426261.0,14880.0,538.041537
538.32,538.775,537.05,537.38,1218209.0,15121.0,537.85542
537.365,538.06,536.81,537.5,1322092.0,14906.0,537.32886
537.44,538.71,537.435,538.66,1356615.0,15587.0,538.099284
538.67,539.21,538.0,538.63,1705841.0,14578.0,538.604927
538.63,539.2,538.02,538.97,3331675.0,15533.0,538.547898
538.98,539.29,537.74,538.3434,1439867.0,15351.0,538.603428
538.36,538.685,537.8,538.13,1797852.0,20208.0,538.204656
538.14,538.73,537.14,537.72,6185478.0,46133.0,537.913397
537.71,538.2899,537.55,537.71,4395848.0,3670.0,537.723729
537.69,537.87,537.1298,537.26,739289.0,1720.0,537.71729
537.22,537.54,537.0,537.48,244914.0,1159.0,537.26155
537.48,537.51,537.18,537.4,107260.0,938.0,537.32974
537.35,538.15,537.35,538.15,652806.0,898.0,537.724012
538.16,538.2,537.5,537.61,76333.0,714.0,537.953054
537.57,537.61,536.04,536.16,89782.0,1387.0,536.548566
536.19,536.32,535.06,535.19,72817.0,1280.0,535.747878
535.15,535.15,532.39,533.5055,245913.0,2371.0,533.411324
533.49,534.34,533.1,534.12,75781.0,933.0,533.698416
534.15,534.39,533.791,534.13,35996.0,593.0,534.134923
534.0,534.08,533.51,533.91,31979.0,479.0,533.810733
533.9,534.1,533.1341,533.46,38058.0,538.0,533.640834
533.5204,533.6,533.25,533.25,15366.0,314.0,533.36859
533.33,533.5999,532.82,533.31,32686.0,596.0,533.17478
533.3,533.62,533.1,533.58,33424.0,533.0,533.396726
530.0,530.17,529.44,529.71,28252.0,598.0,529.669567
529.84,535.09,529.57,532.96,65950.0,1388.0,533.115132
533.68,537.44,533.23,536.43,88265.0,1829.0,535.630972
536.16,536.16,533.62,533.86,98840.0,1263.0,534.667202
534.0,534.31,533.48,534.18,28196.0,540.0,534.064713
534.18,535.27,534.18,534.77,36251.0,694.0,534.669373
534.72,535.02,534.28,534.57,25767.0,477.0,534.667347
534.52,534.55,533.32,533.32,63025.0,464.0,534.050163
533.53,534.5,533.48,533.75,14735.0,292.0,534.09708
533.65,534.39,533.65,533.9,18437.0,347.0,534.055565
533.78,533.88,533.3,533.63,27837.0,481.0,533.710332
533.84,533.91,533.48,533.68,44518.0,362.0,533.839134
533.71,534.0,532.99,533.55,111234.0,862.0,533.487581
533.65,533.85,533.21,533.69,78579.0,645.0,533.428284
533.69,534.33,533.45,534.26,55879.0,645.0,533.845315
534.1,534.65,533.5,533.67,73046.0,1096.0,534.145732
533.5,534.42,529.2,533.6,158104.0,2712.0,532.950708
533.61,534.03,533.5,533.6065,27971.0,619.0,533.707995
533.86,534.17,532.75,532.91,119475.0,1532.0,533.449895
532.9,533.04,532.42,532.49,137163.0,1431.0,532.756867
532.5,532.76,531.68,532.15,188213.0,2481.0,532.056642
532.18,532.4,531.35,531.63,273190.0,3013.0,531.71181
531.68,533.86,531.57,532.53,3571491.0,43570.0,532.753376
532.59,532.75,529.92,529.92,3034839.0,35232.0,531.257329
529.9,531.5602,529.65,530.15,1929971.0,28022.0,530.767474
530.185,532.21,529.97,531.77,1674277.0,23078.0,531.040355
531.76,532.96,531.305,532.74,1518436.0,23409.0,532.073461
532.72,532.75,531.54,532.27,1177923.0,15834.0,532.190448
532.29,533.08,531.7058,532.69,2475519.0,17362.0,532.566554
532.73,535.11,531.89,534.64,1830417.0,22326.0,533.830772
534.66,534.73,533.1,533.27,1313256.0,15987.0,533.908547
533.28,533.4399,531.38,531.71,2451239.0,18247.0,532.370005
531.73,531.87,530.765,531.49,1574340.0,17633.0,531.412609
531.5,531.8,530.9301,531.505,825592.0,12381.0,531.378423
531.5,532.12,530.53,531.49,2054268.0,17028.0,531.346215
531.49,531.58,530.6747,530.89,1061824.0,13013.0,530.968635
530.93,531.32,530.22,530.54,1082000.0,16049.0,530.740262
530.58,531.71,530.545,531.5295,894044.0,14220.0,531.16802
531.55,531.62,526.74,527.265,3782764.0,45308.0,528.61198
527.25,527.25,523.94,524.1,4205341.0,48279.0,525.606578
524.1,526.32,524.065,526.085,3012413.0,37103.0,525.285107
526.11,526.8398,524.69,526.0,2272129.0,26949.0,525.821628
526.0,526.1797,523.65,523.9499,2681080.0,24811.0,524.68653
523.93,524.3,522.71,522.84,2003937.0,24297.0,523.474022
522.83,523.29,520.84,521.98,3709255.0,34661.0,522.105495
521.995,522.35,520.29,520.665,3080149.0,30705.0,521.113795
520.69,523.0,520.69,522.46,4306706.0,42648.0,521.952105
522.45,526.17,522.11,525.73,9517828.0,79013.0,524.877823
525.73,528.773,525.23,526.66,11858847.0,6216.0,525.730658
526.57,526.75,525.83,526.3,608179.0,2434.0,526.387317
526.23,526.64,525.75,525.8,372151.0,1556.0,526.291216
525.83,526.09,524.34,525.0,401510.0,2112.0,525.173438
524.95,525.52,524.9,525.45,619318.0,859.0,525.168518
525.47,525.85,525.35,525.85,69681.0,431.0,525.535519
525.81,526.2,525.66,526.0,120197.0,610.0,525.855724
526.0,526.58,525.77,526.0,98777.0,708.0,526.168608
526.0,526.4,525.5701,525.61,122268.0,978.0,525.982371
525.64,525.99,525.2,525.9,161818.0,841.0,525.478635
525.96,526.15,525.65,526.15,102808.0,646.0,525.957145
526.1987,526.3,525.7,525.9681,16107.0,298.0,526.002358
526.19,526.19,524.97,525.49,32986.0,420.0,525.437953
525.66,526.29,525.66,526.14,28445.0,338.0,526.050921
526.05,526.05,524.63,526.0,33820.0,447.0,525.388708
526.0,526.17,525.6,525.95,25140.0,356.0,525.905593
531.5,531.5,530.77,531.4,20700.0,391.0,531.303491
531.26,531.5,530.95,531.5,7501.0,163.0,531.213375
531.3,531.3,530.44,530.44,4979.0,141.0,530.877285
530.58,530.58,529.86,530.04,28716.0,368.0,530.04118
529.8,530.5,529.59,530.36,13904.0,264.0,530.235202
530.39,531.16,530.35,530.7,13571.0,226.0,530.84597
530.82,531.05,530.57,530.7,4098.0,116.0,530.82024
530.53,530.7,530.25,530.38,10270.0,203.0,530.443394
530.26,530.32,528.61,528.99,53837.0,765.0,529.181471
529.22,529.22,528.34,528.97,82724.0,767.0,528.966954
528.95,529.11,527.68,528.0,32840.0,629.0,528.407644
527.98,528.85,527.83,528.33,95080.0,1087.0,528.356635
528.4,528.79,527.36,527.36,55528.0,1072.0,528.011747
527.38,528.4,527.19,528.3,68261.0,994.0,527.866091
528.34,528.54,527.43,527.9,77967.0,988.0,528.229393
